SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,5,13,passed_senate,HB2300,Chapter Number Assigned,TRUE,<strong>HB2300</strong><p>Establishes Mental Health Clinical Advisory Group<br/>in Oregon Health Authority to develop evidence-<br/>based algorithms for prescription drug treatment<br/>of mental health disorders in medical assistance<br/>recipients.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2300
2017R1,5,14,passed_senate,HB2301,Chapter Number Assigned,TRUE,<strong>HB2301</strong><p>Specifies circumstances under which Health<br/>Licensing Office is required or permitted to<br/>disclose information obtained during investigation<br/>of certain professions.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2301
2017R1,5,15,passed_senate,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,16,passed_senate,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,17,passed_senate,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,18,passed_senate,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,19,passed_senate,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,20,passed_senate,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,6,1,passed_senate,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,2,passed_senate,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,3,passed_senate,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,4,passed_senate,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,5,passed_senate,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,6,passed_senate,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,7,passed_senate,HB2317,Chapter Number Assigned,TRUE,<strong>HB2317</strong><p>Increases term of member of State Mortuary and<br/>Cemetery Board from three years to four years.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2317
2017R1,6,8,passed_senate,HB2318,Chapter Number Assigned,TRUE,<strong>HB2318</strong><p>Allows State Parks and Recreation Commission to<br/>adopt schedule by rule setting forth range of<br/>reasonable charges for use of areas established<br/>and maintained by State Parks and Recreation<br/>Department.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2318
2017R1,6,9,passed_senate,HB2319,Chapter Number Assigned,TRUE,<strong>HB2319</strong><p>Creates Mental Health Regulatory Agency.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2319
2017R1,6,10,passed_senate,HB2322,Chapter Number Assigned,TRUE,<strong>HB2322</strong><p>Renames position of State Medical Examiner to<br/>Chief Medical Examiner.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2322
2017R1,6,11,passed_senate,HB2325,Chapter Number Assigned,TRUE,<strong>HB2325</strong><p>Modifies initial terms of office for members of<br/>Travel Information Council so that no more than<br/>two terms expire on same date.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2325
2017R1,6,12,passed_senate,HB2327,Chapter Number Assigned,TRUE,<strong>HB2327</strong><p>Removes guidance statement and framework of<br/>healthy streams partnership from description of<br/>Oregon Plan.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2327
2017R1,6,13,passed_senate,HB2328,Chapter Number Assigned,TRUE,<strong>HB2328</strong><p>Renames State Board of Psychologist Examiners to<br/>Oregon Board of Psychology.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2328
2017R1,6,14,passed_senate,HB2331,Chapter Number Assigned,TRUE,"<strong>HB2331</strong><p>Extends until January 2, 2025, sunset for Oregon<br/>Department of Administrative Services program to<br/>make compressed natural gas available for use in<br/>motor vehicles.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2331
2017R1,6,15,passed_senate,HB2332,Chapter Number Assigned,TRUE,<strong>HB2332</strong><p>Requires certain state agencies to determine<br/>maximum ratio of supervisory employees to<br/>nonsupervisory employees and report maximum<br/>supervisory ratio to Joint Committee on Ways and<br/>Means during biennial budget process.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2332
2017R1,6,16,passed_senate,HB2333,Chapter Number Assigned,TRUE,"<strong>HB2333</strong><p>Allows state agency that is unable to sell state<br/>real property or equitable interest in state<br/>real property, after following certain procedures<br/>for sale, to continuously offer real property or<br/>equitable interest for sale using any means state<br/>agency considers appropriate.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2333
2017R1,6,17,passed_senate,HB2334,Chapter Number Assigned,TRUE,<strong>HB2334</strong><p>Establishes Juvenile Corrections Population<br/>Forecast Advisory Committee to assist Oregon<br/>Department of Administrative Services in preparing<br/>projections of juvenile offender populations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2334
2017R1,6,18,passed_senate,HB2335,Chapter Number Assigned,TRUE,"<strong>HB2335</strong><p>Permits Director of Department of Consumer<br/>and Business Services, at request of party to<br/>proceeding to close workers' compensation claim,<br/>to appoint as many as three members to panel<br/>of medical arbiters in accordance with criteria<br/>director sets by rule.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2335
2017R1,6,19,passed_senate,HB2336,Chapter Number Assigned,TRUE,<strong>HB2336</strong><p>Permits Director of Department of Consumer and<br/>Business Services to appoint claims processing<br/>agent for self-insured employer or self-insured<br/>employer group that defaults or cancels employer's<br/>or group's certification or that director<br/>decertifies.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2336
2017R1,6,20,passed_senate,HB2337,Chapter Number Assigned,TRUE,<strong>HB2337</strong><p>Increases workers' compensation benefits for<br/>permanent total disability .</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2337
2017R1,7,1,passed_senate,HB2338,Chapter Number Assigned,TRUE,<strong>HB2338</strong><p>Specifies only one monthly benefit rate for<br/>children of deceased worker and uniform duration<br/>of benefits for children under 19 years of age.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2338
2017R1,7,2,passed_senate,HB2339,Chapter Number Assigned,TRUE,<strong>HB2339</strong><p>Prohibits out-of-network health care provider from<br/>balance billing patient covered by health benefit<br/>plan or health care service contract for services<br/>provided at in-network health care facility.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2339
2017R1,7,3,passed_senate,HB2340,Chapter Number Assigned,TRUE,<strong>HB2340</strong><p>Authorizes Department of Consumer and Business<br/>Services to permit insurer that discontinued<br/>offering health benefit plans in service area<br/>less than five years previously to resume offering<br/>health benefit plans in service area.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2340
2017R1,7,4,passed_senate,HB2341,Chapter Number Assigned,TRUE,<strong>HB2341</strong><p>Updates Insurance Code provisions applicable<br/>to health insurance in accordance with federal<br/>requirements.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2341
2017R1,7,5,passed_senate,HB2342,Chapter Number Assigned,TRUE,<strong>HB2342</strong><p>Authorizes Department of Consumer and Business<br/>Services to adopt rules not in compliance<br/>with Insurance Code if necessary due to change<br/>in federal law or decision by federal agency<br/>that Director of Department of Consumer and<br/>Business Services determines will cause imminent<br/>destabilization of insurance market and risk life<br/>or health of state residents.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2342
2017R1,7,6,passed_senate,HB2343,Chapter Number Assigned,TRUE,<strong>HB2343</strong><p>Replaces requirements for State Department of<br/>Energy to complete biennial comprehensive energy<br/>plan and biennial energy forecast with requirement<br/>for department to complete biennial comprehensive<br/>energy report.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2343
2017R1,7,7,passed_senate,HB2344,Chapter Number Assigned,TRUE,<strong>HB2344</strong><p>Modifies qualifications and requirements for<br/>unmarried person who is at least 16 years of age<br/>and not older than 20 years of age to participate<br/>in independent living programs in independent<br/>residence facilities.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2344
2017R1,7,8,passed_senate,HB2346,Chapter Number Assigned,TRUE,<strong>HB2346</strong><p>Directs insured institution or credit union to<br/>accept declaration rather than affidavit from<br/>Department of Human Services or Oregon Health<br/>Authority to pay claim on death of depositor.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2346
2017R1,7,9,passed_senate,HB2355,Chapter Number Assigned,TRUE,<strong>HB2355</strong><p>Directs Oregon Criminal Justice Commission to<br/>develop method for recording data concerning<br/>officer-initiated pedestrian and traffic stops.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2355
2017R1,7,10,passed_senate,HB2356,Chapter Number Assigned,TRUE,<strong>HB2356</strong><p>Establishes requirements under which debt buyer<br/>or debt collector that acts on debt buyer's behalf<br/>may bring legal action to collect debt.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2356
2017R1,7,11,passed_senate,HB2357,Chapter Number Assigned,TRUE,<strong>HB2357</strong><p>Extends provisions relating to contempt of court<br/>by corporations to other entities that are not<br/>natural persons.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2357
2017R1,7,12,passed_senate,HB2358,Chapter Number Assigned,TRUE,<strong>HB2358</strong><p>Increases charitable gaming maximum prize value<br/>for bingo or lotto games.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2358
2017R1,7,13,passed_senate,HB2359,Chapter Number Assigned,TRUE,"<strong>HB2359</strong><p>Removes requirement for beneficiary in trust deed<br/>to send, and Attorney General to receive, copy<br/>of notice that beneficiary has denied grantor's<br/>eligibility for foreclosure avoidance measure.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2359
2017R1,7,14,passed_senate,HB2360,Chapter Number Assigned,TRUE,<strong>HB2360</strong><p>Modifies reporting obligation for sex offenders by<br/>requiring report within 10 days following change<br/>of residence.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2360
